"","YEAR","MONTH","I2015_NSA_IS.IP_F","I2015_NSA_IS.IP_F_CC1","I2015_NSA_IS.IP_F_CC2","I2015_NSA_IS.PEI_F_CC1","I2015_NSA_IS.PEI_F_CC11","I2015_NSA_IS.PEI_F_CC11_X_CC113","RT12.NSA_F_CC1_IS.PEI","RT12.NSA_F_CC11_IS.PEI","RT12.NSA_F_CC11_X_CC113_IS.PEI","BS.CCI.BAL_NSA","BS.CEME.BAL_NSA","BS.COB.BAL_NSA","BS.CPE.BAL_NSA","BS.CTA.BAL_NSA","BS.FLBA1.PC_NSA","BS.FLBA2.PC_NSA","BS.FLBA3.PC_NSA","BS.FLBA4.PC_NSA","BS.FLBA5.PC_NSA","BS.FLBA6.PC_NSA","BS.FLBA7.PC_NSA","PNUM_F_CC111_NSA_I10","PNUM_F_CC111_NSA_I15","PNUM_F_CC111_NSA_PCH_SM","PNUM_F_CC112_NSA_I10","PNUM_F_CC112_NSA_I15","PNUM_F_CC112_NSA_PCH_SM","PNUM_F_CC11_X_CC113_NSA_I10","PNUM_F_CC11_X_CC113_NSA_I15","PNUM_F_CC11_X_CC113_NSA_PCH_SM","PSQM_F_CC1_NSA_I10","PSQM_F_CC1_NSA_I15","PSQM_F_CC1_NSA_PCH_SM","PSQM_F_CC11_NSA_I10","PSQM_F_CC11_NSA_I15","PSQM_F_CC11_NSA_PCH_SM","PSQM_F_CC111_NSA_I10","PSQM_F_CC111_NSA_I15","PSQM_F_CC111_NSA_PCH_SM","PSQM_F_CC112_NSA_I10","PSQM_F_CC112_NSA_I15","PSQM_F_CC112_NSA_PCH_SM","PSQM_F_CC113_NSA_I15","PSQM_F_CC113_NSA_PCH_SM","PSQM_F_CC11_X_CC113_NSA_I10","PSQM_F_CC11_X_CC113_NSA_I15","PSQM_F_CC11_X_CC113_NSA_PCH_SM","PSQM_F_CC12_NSA_I10","PSQM_F_CC12_NSA_I15","PSQM_F_CC12_NSA_PCH_SM","PSQM_F_CC122_NSA_I10","PSQM_F_CC122_NSA_I15","PSQM_F_CC122_NSA_PCH_SM","PSQM_F_CC12_X_CC122_NSA_I10","PSQM_F_CC12_X_CC122_NSA_I15","PSQM_F_CC12_X_CC122_NSA_PCH_SM"
"264",1997,10,110.5,106.6,126.8,99.6,106.6,110.1,7.8,10.5,10.2,-40.9,-36.8,-44.9,NA,-2,NA,NA,NA,NA,NA,NA,NA,79.8,114.8,1.4,91.8,100.8,19.3,85.8,107,10.1,80.5,99.6,7.8,84.4,106.6,10.5,81.7,117.5,2.2,89.2,99.6,26.6,28.3,59,84.4,110.1,10.2,76.8,93.1,5.1,63.8,68.7,-1.4,78.3,96.4,5.8
"265",1997,9,106.9,103.5,121.1,96.6,97.3,101.3,2.9,5.3,5.9,-38.7,-32.8,-44.6,NA,-3.7,NA,NA,NA,NA,NA,NA,NA,83.5,120.2,10.9,56.7,64.4,-7.7,70.1,89.1,2.5,78.1,96.6,2.9,77.1,97.3,5.3,88.1,126.7,10.8,57.7,65.6,-5.6,7.7,-53,77.1,101.3,5.9,79.1,95.9,0.7,57.1,61.5,-2.5,81.6,100.5,1
"266",1997,8,62.7,58.7,80.1,84.1,79.8,82.8,8.5,8.9,8.5,-36.6,-28.3,-44.9,NA,-8.8,NA,NA,NA,NA,NA,NA,NA,66.2,95.3,7,51.9,56.7,10.5,59,73.8,8.5,68.1,84.1,8.5,63.3,79.8,8.9,69.9,100.7,5.1,51.4,57.8,18,12,233.3,63.3,82.8,8.5,72.7,88.1,8.1,46.9,50.5,-35.6,75.7,93.2,13.8
"267",1997,7,103.7,100.8,115.7,96.9,104.4,108.2,4.2,3.7,3.1,-34.4,-23.7,-45.2,NA,-14,NA,NA,NA,NA,NA,NA,NA,86.4,124.3,2.6,70.9,78.5,0.1,78.6,98.8,1.4,78.3,96.9,4.2,82.7,104.4,3.7,90.8,130.7,3.2,68.3,76.6,3.2,17.6,232.1,82.7,108.2,3.1,74.1,89.9,4.7,67.1,72.3,1.4,74.9,92.2,5
"268",1997,6,107.5,105.8,114.4,99.5,100,103.9,8.4,4.8,4.4,-40.2,-28.5,-51.9,NA,-31.8,NA,NA,NA,NA,NA,NA,NA,86.9,125,6.5,63,71.2,-0.4,74.9,95,3.4,80.5,99.5,8.4,79.2,100,4.8,90.1,129.7,4.8,59.8,67.8,3.7,9.8,145,79.2,103.9,4.4,81.7,99.1,12.1,68.7,74,35.3,83.2,102.4,10.2
"269",1997,5,94.1,92,102.9,79.4,81,84.2,2.7,0.9,2.3,-41.3,-28.9,-53.7,NA,-36.3,NA,NA,NA,NA,NA,NA,NA,71.7,103.1,7,48.6,54.3,-3.9,60.1,75.9,2.3,64.2,79.4,2.7,64.2,81,0.9,74.6,107.4,4.3,45.6,51.7,-3,7.6,-78,64.2,84.2,2.3,64.3,78,4.7,64.7,69.6,27.9,64.2,79.1,2.5
"270",1997,4,108.5,106.5,117.1,80.8,88.2,91.7,-0.4,5.9,6.5,-41.2,-28.3,-54.1,NA,-39.1,NA,NA,NA,NA,NA,NA,NA,74.5,107.2,6.1,53.6,59.6,-1.5,64.1,80.7,2.9,65.4,80.8,-0.4,69.9,88.2,5.9,79.5,114.3,7.1,52.9,60,4.7,8,-55.3,69.9,91.7,6.5,61,74,-6.3,47.4,51,-5,62.7,77.1,-6.4
"271",1997,3,94.3,90.5,110.3,79,83.9,87.5,-3.4,-7.9,-7.6,-45.5,-35.4,-55.7,NA,-46.6,NA,NA,NA,NA,NA,NA,NA,74,106.5,-0.2,52.4,59.6,-16.9,63.2,80.4,-7.8,63.9,79,-3.4,66.5,83.9,-7.9,76.1,109.5,-1.3,49.4,56.6,-21.3,2.3,-76,66.5,87.5,-7.6,61.4,74.4,1.6,71.7,77.2,23.7,60.2,74,-0.8
"272",1997,2,103,103,103.2,70.5,81.8,85.2,-11,-4.2,-3.6,-46.4,-36.9,-56,NA,-45.7,NA,NA,NA,NA,NA,NA,NA,69.6,100.2,-3.7,48.5,55,-19.1,59.1,75,-10.7,57,70.5,-11,64.9,81.8,-4.2,74.5,107.2,-2.5,47.8,54.3,-6.4,6.3,-66.1,64.9,85.2,-3.6,49.5,60,-18.3,47.8,51.5,-5.5,49.7,61.1,-19.5
"273",1997,1,87.2,88.7,81,78.6,85.3,88.6,0.1,1.5,1.1,-52.4,-44.3,-60.4,NA,-48.7,NA,NA,NA,NA,NA,NA,NA,74.9,107.7,1.3,48,52.9,-12.9,61.4,77.2,-4.6,63.6,78.6,0.1,67.6,85.3,1.5,80.2,115.4,6.6,45.3,50.8,-13.5,12.1,426.1,67.6,88.6,1.1,59.7,72.4,-1.2,55,59.2,-13.3,60.2,74.1,0.1
"274",1996,12,87.7,87.4,89.1,86.8,99,102.8,6.2,28.2,28.3,-62.9,-57.4,-68.4,NA,-34.2,NA,NA,NA,NA,NA,NA,NA,82.6,118.8,45.1,67,74.3,-0.7,74.8,94,20.7,70.2,86.8,6.2,78.5,99,28.2,86.7,124.8,47.7,63.8,72,-2.4,13,-1.5,78.5,102.8,28.3,62.3,75.5,-12.1,58,62.5,-11.1,62.8,77.3,-12.2
"275",1996,11,98.8,97.5,104.4,76.8,81.6,85,-4.1,-1,-0.7,-61.5,-55.9,-67.1,NA,-38.7,NA,NA,NA,NA,NA,NA,NA,65.8,94.6,9.9,60.9,69.3,-12.7,63.3,80.6,-2.2,62.1,76.8,-4.1,64.7,81.6,-1,67.9,97.7,8.4,58.9,67.3,-15,4.7,-45.3,64.7,85,-0.7,59.6,72.3,-7.3,55.4,59.7,28.1,60.1,74,-10
"276",1996,10,113.4,109.5,130.3,92.4,96.5,99.9,-0.5,4.2,4.1,-59.6,-50.8,-68.5,NA,-29.2,NA,NA,NA,NA,NA,NA,NA,78.7,113.2,24.1,76.8,84.5,-14,77.7,97.2,2.2,74.7,92.4,-0.5,76.4,96.5,4.2,79.9,115,20.7,70.1,78.7,-18.8,17.8,20.3,76.4,99.9,4.1,73.1,88.6,-5,64.7,69.7,0,74.1,91.1,-5.6
"277",1996,9,109.5,106.7,121.6,93.9,92.4,95.7,8.8,12.5,12.1,-54.6,-45.3,-63.9,NA,-40.7,NA,NA,NA,NA,NA,NA,NA,75.4,108.4,12.3,64.7,69.8,4.2,70,86.9,8.5,75.9,93.9,8.8,73.2,92.4,12.5,79.5,114.4,15,62,69.5,5.8,16.4,144.8,73.2,95.7,12.1,78.5,95.2,5.4,58.6,63.1,-4.8,80.9,99.5,6.4
"278",1996,8,66,61.3,86,77.5,73.3,76.3,3.5,0.8,1.1,-53.8,-44.2,-63.5,NA,-42.8,NA,NA,NA,NA,NA,NA,NA,62,89.1,5.9,45,51.3,-6,53.5,68,0.4,62.7,77.5,3.5,58.1,73.3,0.8,66.6,95.8,6.4,42.9,49,-11.2,3.6,-55,58.1,76.3,1.1,67.2,81.5,6,72.8,78.4,27.1,66.6,81.9,3.8
"279",1996,7,107.9,104.4,122.5,93,100.7,104.9,2.1,14.2,14.4,-53.1,-43,-63.1,NA,-44.9,NA,NA,NA,NA,NA,NA,NA,84.3,121.2,21.2,69.1,78.4,4.8,76.7,97.4,13.3,75.2,93,2.1,79.7,100.7,14.2,88.1,126.7,19.5,65,74.2,3.3,5.3,-29.3,79.7,104.9,14.4,70.8,85.9,-8.3,66.3,71.3,7.5,71.4,87.8,-9.9
"280",1996,6,109,106.8,117.9,91.8,95.4,99.5,-8.7,-7.6,-7,-52.3,-39.6,-65,NA,-48.2,NA,NA,NA,NA,NA,NA,NA,81.6,117.4,6.5,62.7,71.5,-23,72.2,91.9,-8.6,74.2,91.8,-8.7,75.6,95.4,-7.6,86,123.8,6,57.2,65.4,-29.9,4,-79.1,75.6,99.5,-7,72.9,88.4,-9.7,50.8,54.7,-32.8,75.5,92.9,-7.2
"281",1996,5,101.8,99.4,112.1,77.3,80.3,82.3,-12.1,-13.2,-14.1,-51.7,-38.5,-64.9,NA,-52.2,NA,NA,NA,NA,NA,NA,NA,67,96.4,-4.5,52.8,56.5,-33.4,59.9,74.2,-19.3,62.5,77.3,-12.1,63.6,80.3,-13.2,71.6,103,-4,49.5,53.3,-33.1,34.6,101.2,63.6,82.3,-14.1,61.4,74.5,-11,50.5,54.4,-12.1,62.7,77.2,-11
"282",1996,4,109.8,108.1,116.9,81.1,83.3,86.1,-1.1,1.3,0.6,-53.7,-39.7,-67.7,NA,-59.4,NA,NA,NA,NA,NA,NA,NA,70.2,101,10.6,54.4,60.5,-17.8,62.3,78.4,-3.7,65.6,81.1,-1.1,66,83.3,1.3,74.2,106.7,10.1,51.4,57.3,-17.9,17.9,289.1,66,86.1,0.6,65.2,79,-3.4,49.9,53.7,-34.7,67,82.4,0.7
"283",1996,3,99.5,95.9,114.9,81.8,91.1,94.7,-8.8,-5.5,-5.7,-51.5,-40.5,-62.5,NA,-50,NA,NA,NA,NA,NA,NA,NA,74.2,106.7,2.5,63.5,71.7,-18.9,68.8,87.2,-8.6,66.1,81.8,-8.8,72.2,91.1,-5.5,77.1,110.9,-0.4,63.4,71.9,-15.5,9.6,62.7,72.2,94.7,-5.7,60.4,73.2,-12.4,57.9,62.4,-16.9,60.7,74.6,-11.9
"284",1996,2,99.2,100.8,92.3,79.2,85.4,88.4,4.3,2.2,2.2,-50.4,-40.2,-60.7,NA,-43,NA,NA,NA,NA,NA,NA,NA,72.4,104.1,14.4,60.9,68,-9.7,66.6,84,2.2,64,79.2,4.3,67.7,85.4,2.2,76.5,110,12.8,52.1,58,-18.4,18.6,8.8,67.7,88.4,2.2,60.5,73.4,6.5,50.6,54.5,-21.6,61.7,75.9,10.3
"285",1996,1,99.7,100.1,97.8,78.5,84,87.6,-4.8,-2.1,-1.9,-53.2,-44,-62.4,NA,-41.9,NA,NA,NA,NA,NA,NA,NA,73.9,106.3,15.3,53.2,60.7,-25.8,63.5,80.9,-6.4,63.5,78.5,-4.8,66.6,84,-2.1,75.2,108.3,9.5,51.2,58.7,-22.7,2.3,-62.3,66.6,87.6,-1.9,60.5,73.3,-7.7,63.4,68.3,1.2,60.1,74,-8.6
"286",1995,12,89,88.7,90.3,81.7,77.2,80.1,-15.7,-23.1,-23.3,-53.4,-45,-61.8,NA,-33,NA,NA,NA,NA,NA,NA,NA,56.9,81.9,-23.1,66.3,74.8,-27.3,61.6,77.9,-25.5,66.1,81.7,-15.7,61.1,77.2,-23.1,58.8,84.5,-24,65.4,73.8,-22.2,13.2,28.2,61.1,80.1,-23.3,70.8,85.9,-8.3,65.2,70.3,2.9,71.5,88,-9.4
"287",1995,11,112.9,110.3,123.6,80.1,82.4,85.6,-10.9,-18.7,-18.4,-51.7,-43.6,-59.8,NA,-24.7,NA,NA,NA,NA,NA,NA,NA,59.8,86.1,-12.1,70.2,79.4,-30,65,82.4,-22.7,64.7,80.1,-10.9,65.2,82.4,-18.7,62.6,90.1,-9.6,69.7,79.2,-29.5,8.6,-50.9,65.2,85.6,-18.4,64.3,78,-1.6,43.2,46.6,-32.2,66.8,82.2,1.7
"288",1995,10,118,114.3,133.5,92.9,92.6,96,3.8,-5.3,-5.1,-47.4,-38.8,-56,NA,-15.2,NA,NA,NA,NA,NA,NA,NA,63.4,91.2,-11,88,98.3,-1.6,75.7,95.1,-5.8,75.1,92.9,3.8,73.2,92.6,-5.3,66.3,95.3,-10.2,85.6,96.9,2.8,14.8,-31.2,73.2,96,-5.1,77,93.3,14.1,64.7,69.7,4,78.4,96.5,15.3
"289",1995,9,109.7,106.6,122.9,86.3,82.1,85.4,-11.4,-19.2,-19.3,-39.8,-29.3,-50.3,NA,2,NA,NA,NA,NA,NA,NA,NA,67,96.5,-10.3,60,67,-32.7,63.5,80.1,-22.4,69.8,86.3,-11.4,65,82.1,-19.2,69.1,99.5,-13,57.7,65.7,-30,6.7,6.3,65,85.4,-19.3,74.5,90.3,-3.5,61.5,66.3,-28.2,76,93.5,-0.2
"290",1995,8,73.2,67.7,96.5,74.9,72.7,75.5,-17.8,-23.9,-23.6,-35.2,-24,-46.5,NA,-0.5,NA,NA,NA,NA,NA,NA,NA,58.4,84.1,-13.9,48.5,54.6,-42,53.5,67.7,-29.3,60.5,74.9,-17.8,57.6,72.7,-23.9,62.5,90,-11.9,48.7,55.2,-41.4,8,-61.2,57.6,75.5,-23.6,63.4,76.9,-11.6,57.3,61.7,2.3,64.1,78.9,-12.9
"291",1995,7,106.7,103.2,121.3,91.1,88.2,91.7,-5.1,-16,-16,-30.7,-18.7,-42.6,NA,-3.1,NA,NA,NA,NA,NA,NA,NA,69.5,100,-13.3,66.1,74.8,-27.6,67.8,86,-20.8,73.6,91.1,-5.1,69.8,88.2,-16,73.6,106,-9.2,63.1,71.8,-27.2,7.5,-7.4,69.8,91.7,-16,77.3,93.7,6.8,61.5,66.3,-11.7,79.2,97.4,8.9
"292",1995,6,114.9,112.5,124.8,100.5,103.3,107,-4.6,-12.6,-13.1,-28.8,-18.5,-39.2,NA,-15.1,NA,NA,NA,NA,NA,NA,NA,76.6,110.2,-15.7,83,92.9,-18.5,79.8,100.5,-17.2,81.3,100.5,-4.6,81.8,103.3,-12.6,81.2,116.8,-13.7,82.9,93.3,-12.1,19.1,260.4,81.8,107,-13.1,80.8,97.9,4.6,75.6,81.4,-29.9,81.4,100.1,10.6
"293",1995,5,106.1,103,119.1,87.9,92.5,95.8,3,-1.3,-1.2,-28.4,-17,-39.7,NA,-18.8,NA,NA,NA,NA,NA,NA,NA,70.1,100.9,-4.8,75.7,84.8,2.4,72.9,91.9,-1.3,71.1,87.9,3,73.2,92.5,-1.3,74.5,107.3,-4.1,70.9,79.7,4.9,17.2,-7,73.2,95.8,-1.2,69.1,83.7,8,57.5,61.9,2.3,70.4,86.7,8.6
"294",1995,4,105.9,104.8,110.5,82,82.2,85.6,-5.3,-7.8,-7.4,-29.6,-17.6,-41.6,NA,-20.7,NA,NA,NA,NA,NA,NA,NA,63.4,91.3,-7.6,64.6,73.6,-5.3,64,81.4,-6.5,66.3,82,-5.3,65.1,82.2,-7.8,67.4,96.9,-7.1,61.1,69.8,-7.8,4.6,-71.4,65.1,85.6,-7.4,67.5,81.8,-3,76.4,82.2,16.9,66.4,81.8,-5.1
"295",1995,3,105.5,101.4,122.9,89.7,96.4,100.4,0.9,-4.6,-3.8,-32.7,-19.1,-46.4,NA,-15.4,NA,NA,NA,NA,NA,NA,NA,72.4,104.1,-6.5,77.4,88.4,-4.3,74.9,95.4,-5.4,72.6,89.7,0.9,76.3,96.4,-4.6,77.3,111.3,-4.6,74.5,85.1,-2.3,5.9,-76.6,76.3,100.4,-3.8,68.9,83.6,7.7,69.7,75.1,-3.7,68.8,84.7,9.1
"296",1995,2,110.5,111,108.5,75.9,83.6,86.5,-12.4,-8.7,-9.2,-38.8,-27.8,-49.9,NA,-14.1,NA,NA,NA,NA,NA,NA,NA,63.3,91,-10.1,68.6,75.3,-14.2,65.9,82.2,-12.3,61.4,75.9,-12.4,66.2,83.6,-8.7,67.7,97.5,-7.8,63.4,71.1,-11.9,17.1,122.1,66.2,86.5,-9.2,56.8,68.9,-15.9,64.5,69.5,-26.5,55.9,68.8,-14.2
"297",1995,1,100.9,101.9,96.5,82.5,85.8,89.3,2.9,-1.7,-0.4,-37.3,-25.2,-49.4,NA,-9.9,NA,NA,NA,NA,NA,NA,NA,64.1,92.2,-5.2,72.3,81.8,4.6,68.2,86.4,-0.2,66.7,82.5,2.9,67.9,85.8,-1.7,68.7,98.9,-4,66.6,75.9,6.8,6.1,-81.1,67.9,89.3,-0.4,65.5,79.4,7.9,62.7,67.5,-20,65.8,81,12.3
"298",1994,12,94.5,93.3,99.7,96.9,100.4,104.4,NA,NA,NA,-34.2,-27.2,-41.3,NA,1.3,NA,NA,NA,NA,NA,NA,NA,74,106.5,NA,91.2,102.9,NA,82.6,104.5,NA,78.4,96.9,NA,79.5,100.4,NA,77.3,111.2,NA,83.3,94.8,NA,10.3,NA,79.5,104.4,NA,77.3,93.7,NA,63.4,68.3,NA,78.9,97.1,NA
"299",1994,11,111.8,108.7,124.7,89.9,101.3,104.9,NA,NA,NA,-34.3,-27.2,-41.4,NA,1.5,NA,NA,NA,NA,NA,NA,NA,68,97.9,NA,101,113.5,NA,84.6,106.6,NA,72.6,89.9,NA,80.1,101.3,NA,69.3,99.7,NA,99.3,112.3,NA,17.5,NA,80.1,104.9,NA,65.4,79.3,NA,63.8,68.7,NA,65.6,80.8,NA
"300",1994,10,112,109.1,124.7,89.5,97.8,101.2,NA,NA,NA,-34,-24.6,-43.3,NA,8.6,NA,NA,NA,NA,NA,NA,NA,71.3,102.5,NA,91.2,99.9,NA,81.3,101,NA,72.3,89.5,NA,77.4,97.8,NA,73.7,106.1,NA,84,94.3,NA,21.5,NA,77.4,101.2,NA,67.4,81.8,NA,62.3,67,NA,68,83.7,NA
"301",1994,9,111.1,108,124.5,97.4,101.6,105.8,NA,NA,NA,-31,-16.1,-45.8,NA,4.1,NA,NA,NA,NA,NA,NA,NA,74.8,107.6,NA,87.7,99.6,NA,81.3,103.2,NA,78.8,97.4,NA,80.4,101.6,NA,79.5,114.4,NA,82.1,93.8,NA,6.3,NA,80.4,105.8,NA,77.2,93.6,NA,85.8,92.4,NA,76.2,93.7,NA
"302",1994,8,69.3,65.3,86.2,91.1,95.5,98.8,NA,NA,NA,-32,-16.9,-47.2,NA,2,NA,NA,NA,NA,NA,NA,NA,67.9,97.7,NA,83.8,94.2,NA,75.9,95.7,NA,73.6,91.1,NA,75.6,95.5,NA,71,102.2,NA,83.8,94.2,NA,20.6,NA,75.6,98.8,NA,71.7,87,NA,56,60.3,NA,73.6,90.6,NA
"303",1994,7,103.7,101.7,112.5,96,105,109.2,NA,NA,NA,-33.1,-17.8,-48.5,NA,-0.2,NA,NA,NA,NA,NA,NA,NA,80.2,115.3,NA,90.8,103.3,NA,85.5,108.6,NA,77.6,96,NA,83.1,105,NA,81.2,116.8,NA,86.5,98.6,NA,8.1,NA,83.1,109.2,NA,72.3,87.7,NA,69.8,75.1,NA,72.6,89.4,NA
"304",1994,6,115.3,111.6,131,105.4,118.2,123.1,NA,NA,NA,-37.1,-20.4,-53.8,NA,-24.5,NA,NA,NA,NA,NA,NA,NA,90.9,130.8,NA,100.1,114,NA,95.5,121.4,NA,85.2,105.4,NA,93.6,118.2,NA,94,135.3,NA,92.7,106.1,NA,5.3,NA,93.6,123.1,NA,77.2,93.6,NA,107.9,116.2,NA,73.6,90.5,NA
"305",1994,5,102.1,97.7,120.9,85.3,93.7,97,NA,NA,NA,-37.7,-21.3,-54.2,NA,-31.5,NA,NA,NA,NA,NA,NA,NA,73.7,106,NA,74.4,82.8,NA,74.1,93.1,NA,69,85.3,NA,74.2,93.7,NA,77.8,111.9,NA,67.8,76,NA,18.5,NA,74.2,97,NA,63.9,77.5,NA,56.2,60.5,NA,64.9,79.8,NA
"306",1994,4,108.4,106,118.5,86.6,89.2,92.4,NA,NA,NA,-38.1,-22.8,-53.4,NA,-39.1,NA,NA,NA,NA,NA,NA,NA,68.7,98.8,NA,69.3,77.7,NA,69,87.1,NA,70.1,86.6,NA,70.6,89.2,NA,72.5,104.3,NA,67.3,75.7,NA,16.1,NA,70.6,92.4,NA,69.6,84.3,NA,65.3,70.3,NA,70.1,86.2,NA
"307",1994,3,105.4,99.3,131.3,88.9,101,104.4,NA,NA,NA,-43.9,-29.8,-58,NA,-39.8,NA,NA,NA,NA,NA,NA,NA,77.4,111.3,NA,83.8,92.4,NA,80.6,100.8,NA,71.9,88.9,NA,80,101,NA,81.1,116.7,NA,78,87.1,NA,25.2,NA,80,104.4,NA,64,77.6,NA,72.4,78,NA,63,77.6,NA
"308",1994,2,106.7,106.1,109.1,86.6,91.6,95.3,NA,NA,NA,-46.6,-32.8,-60.4,NA,-40.4,NA,NA,NA,NA,NA,NA,NA,70.4,101.2,NA,77.6,87.8,NA,74,93.7,NA,70,86.6,NA,72.6,91.6,NA,73.5,105.8,NA,70.9,80.7,NA,7.7,NA,72.6,95.3,NA,67.6,81.9,NA,87.8,94.5,NA,65.2,80.2,NA
"309",1994,1,99,98.2,102.2,80.2,87.3,89.7,NA,NA,NA,-49.4,-37,-61.9,NA,-42.9,NA,NA,NA,NA,NA,NA,NA,67.6,97.3,NA,73,78.2,NA,70.3,86.6,NA,64.8,80.2,NA,69.1,87.3,NA,71.5,103,NA,64.8,71.1,NA,32.3,NA,69.1,89.7,NA,60.7,73.6,NA,78.4,84.4,NA,58.6,72.1,NA
"310",1993,12,91.5,89.8,98.9,NA,NA,NA,NA,NA,NA,-57,-47.4,-66.6,NA,-40.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",1993,11,107.7,104.4,121.7,NA,NA,NA,NA,NA,NA,-56.9,-46.5,-67.3,NA,-41.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",1993,10,113.9,109.8,131.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",1993,9,112.6,108.4,130.4,NA,NA,NA,NA,NA,NA,-53.9,-43.2,-64.7,NA,-45.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",1993,8,66.4,61.6,86.6,NA,NA,NA,NA,NA,NA,-53.3,-41.4,-65.2,NA,-48.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",1993,7,110.2,107.4,121.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",1993,6,118.4,114.4,135.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",1993,5,104.3,100.2,121.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",1993,4,116.6,114.5,125.3,NA,NA,NA,NA,NA,NA,-55.2,-42.3,-68.1,NA,-70.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",1993,3,109,103.2,133.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",1993,2,114.3,113.3,118.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",1993,1,104.3,103.4,108.1,NA,NA,NA,NA,NA,NA,-63.9,-57.5,-70.3,NA,-68.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",1992,12,98.2,98.1,98.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",1992,11,117,114,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
