nace_r2,indic_sb,geo\time	2015 	2012 	2009 
C1623,V15441,DK	: u	: u	: u
C1623,V15441,EE	1.0 	0.2 	0.0 
C1623,V15441,EL	0.1 b	0.0 	0.0 
C1623,V15441,ES	0.9 	0.4 	1.3 
C1623,V15441,FI	0.7 	0.5 	0.2 
C1623,V15441,HR	0.1 	0.0 	0.0 
C1623,V15441,HU	0.1 	0.0 	0.0 
C1623,V15441,IE	181.5 	0.0 	0.0 
C1623,V15441,IT	7.4 	3.2 	3.3 
C1623,V15441,LT	1.3 	0.1 	0.3 
C1623,V15441,LU	: c	: c	: c
C1623,V15441,LV	0.0 	0.0 	0.0 
C1623,V15441,MT	: u	: c	: c
C1623,V15441,NL	2.7 	3.7 	2.7 
C1623,V15441,NO	2.1 	5.8 	4.4 
C1623,V15441,PL	0.7 d	: 	0.9 d
C1623,V15441,PT	0.7 	0.3 	0.0 
C1623,V15441,RO	0.1 	0.0 	0.1 p
C1623,V15441,SI	0.3 	0.3 	0.2 
C1623,V15441,SK	0.0 	0.1 	1.6 
C1623,V15441,UK	21.6 	7.1 	0.7 
C1624,V15420,AT	0.1 	0.1 	0.1 
C1624,V15420,BE	0.1 	0.7 	0.2 
C1624,V15420,BG	: c	: c	: c
C1624,V15420,CY	: c	: c	: c
C1624,V15420,CZ	: u	: u	: u
C1624,V15420,DE	: c	0.2 	0.0 
C1624,V15420,EE	0.0 	0.0 	0.0 
C1624,V15420,EL	0.0 b	0.0 	0.0 
C1624,V15420,ES	0.0 	0.1 	0.1 
C1624,V15420,FI	0.0 	0.0 	0.0 
C1624,V15420,HR	0.0 	0.0 	0.0 
C1624,V15420,HU	0.0 	0.1 	0.0 
C1624,V15420,IE	0.0 	0.0 	: c
C1624,V15420,IT	0.0 	0.0 	0.0 
C1624,V15420,LT	0.0 	0.1 	0.0 
C1624,V15420,LU	0.0 	0.0 	: c
C1624,V15420,LV	0.0 	: c	0.0 
C1624,V15420,MT	0.0 	0.0 	0.0 
C1624,V15420,NL	: u	: u	: u
C1624,V15420,NO	0.0 	0.0 	0.0 
C1624,V15420,PL	: cd	: 	0.0 d
C1624,V15420,PT	0.0 	0.0 	0.0 
C1624,V15420,RO	0.0 	0.0 	0.0 p
C1624,V15420,SI	0.0 	0.0 	0.0 
C1624,V15420,SK	0.0 	0.0 	0.0 
C1624,V15420,UK	0.0 	0.0 	0.0 
C1624,V15441,AT	0.0 	0.1 	0.0 
C1624,V15441,BE	0.1 	0.1 	0.0 
C1624,V15441,BG	0.0 	0.0 	: c
C1624,V15441,CY	: c	: c	: c
C1624,V15441,CZ	: u	: u	: u
C1624,V15441,DE	: c	0.6 	: c
C1624,V15441,DK	: u	: u	: c
C1624,V15441,EE	0.0 	0.0 	0.0 
C1624,V15441,EL	0.0 b	0.0 	0.0 
C1624,V15441,ES	0.2 	0.3 	0.2 
C1624,V15441,FI	0.0 	0.1 	0.1 
C1624,V15441,HR	0.1 	0.0 	0.0 
C1624,V15441,HU	0.0 	0.0 	0.0 
C1624,V15441,IE	12.7 	0.0 	: c
C1624,V15441,IT	0.1 	0.2 	0.2 
C1624,V15441,LT	0.1 	0.2 	0.0 
C1624,V15441,LU	0.0 	0.0 	: c
C1624,V15441,LV	0.1 	0.0 	0.0 
C1624,V15441,MT	0.0 	0.0 	0.0 
C1624,V15441,NL	: u	: u	: u
C1624,V15441,NO	0.0 	0.3 	0.0 
C1624,V15441,PL	0.2 d	: 	0.1 d
C1624,V15441,PT	0.0 	0.1 	0.0 
C1624,V15441,RO	0.0 	0.0 	0.0 p
C1624,V15441,SI	: c	0.0 	: c
C1624,V15441,SK	0.0 	0.0 	0.0 
C1624,V15441,UK	1.7 	0.1 	0.0 
C1629,V15420,AT	0.0 	0.0 	0.0 
C1629,V15420,BE	0.0 	0.0 	0.0 
C1629,V15420,BG	0.0 	0.2 	0.0 
C1629,V15420,CY	0.0 	: c	0.0 
C1629,V15420,CZ	: c	: c	: c
C1629,V15420,DE	0.3 	1.1 	0.1 
C1629,V15420,EE	0.0 	0.0 	0.0 
C1629,V15420,EL	0.0 b	0.0 	0.1 
C1629,V15420,ES	0.0 	0.0 	0.1 
C1629,V15420,FI	0.0 	0.0 	: c
C1629,V15420,HR	0.0 	0.0 	0.0 
C1629,V15420,HU	0.0 	0.0 	0.0 
C1629,V15420,IE	0.0 	0.0 	: c
C1629,V15420,IT	0.2 	0.0 	1.3 
C1629,V15420,LT	0.0 	0.0 	0.0 
C1629,V15420,LU	0.0 	0.0 	0.0 
C1629,V15420,LV	0.0 	0.0 	0.0 
C1629,V15420,MT	: c	: c	: c
C1629,V15420,NL	: u	: u	: u
C1629,V15420,NO	0.0 	0.0 	0.0 
C1629,V15420,PL	: cd	: 	0.0 d
C1629,V15420,PT	0.0 	0.3 	1.0 
C1629,V15420,RO	: c	0.0 	0.0 p
C1629,V15420,SI	0.0 	0.0 	0.0 
C1629,V15420,SK	0.0 	0.0 	0.0 
C1629,V15420,UK	2.4 	0.0 	0.0 
C1629,V15441,AT	0.0 	0.0 	0.2 
C1629,V15441,BE	0.1 	0.0 	0.0 
C1629,V15441,BG	: c	: c	: c
C1629,V15441,CY	0.0 	: c	0.0 
C1629,V15441,CZ	: c	: c	: c
C1629,V15441,DE	2.3 	1.5 	1.6 
C1629,V15441,DK	: c	: c	: u
C1629,V15441,EE	0.0 	0.0 	0.0 
C1629,V15441,EL	0.0 b	0.0 	0.0 
C1629,V15441,ES	1.0 	0.1 	0.3 
C1629,V15441,FI	0.0 	0.0 	: c
C1629,V15441,HR	0.1 	0.0 	0.0 
C1629,V15441,HU	0.0 	0.0 	0.0 
C1629,V15441,IE	28.4 	0.0 	: c
C1629,V15441,IT	0.4 	0.7 	1.1 
C1629,V15441,LT	0.1 	0.0 	0.0 
C1629,V15441,LU	0.0 	0.0 	0.0 
C1629,V15441,LV	0.0 	: c	0.0 
C1629,V15441,MT	: c	: c	: c
C1629,V15441,NL	: u	: u	: u
C1629,V15441,NO	0.1 	0.0 	0.0 
C1629,V15441,PL	0.2 d	: 	0.1 d
C1629,V15441,PT	0.2 	0.5 	0.2 
C1629,V15441,RO	: c	0.0 	0.0 p
C1629,V15441,SI	0.0 	0.1 	: c
C1629,V15441,SK	0.0 	0.0 	0.0 
C1629,V15441,UK	0.2 	0.3 	0.5 
C17,V15420,AT	3.5 	0.5 	3.3 
C17,V15420,BE	1.9 	2.1 	1.3 
C17,V15420,BG	1.0 	0.3 	0.2 
C17,V15420,CY	0.0 	0.0 	0.0 
C17,V15420,CZ	0.4 	0.2 	0.0 
C17,V15420,DE	20.1 	8.6 	13.9 
C17,V15420,EE	0.0 	0.0 	0.0 
C17,V15420,EL	7.0 b	1.0 	0.7 
C17,V15420,ES	0.8 	60.1 	7.4 
C17,V15420,FI	5.0 	8.8 	6.5 
C17,V15420,HR	0.7 	0.0 	0.0 
C17,V15420,HU	1.1 	0.3 	0.0 
C17,V15420,IE	0.3 	0.0 	0.1 
C17,V15420,IT	17.4 	204.4 	1.1 
C17,V15420,LT	0.0 	0.1 	0.0 
C17,V15420,LU	: c	: c	: c
C17,V15420,LV	0.0 	: c	0.0 
C17,V15420,MT	: c	: c	: c
C17,V15420,NL	16.7 	24.2 	17.8 
C17,V15420,NO	0.0 	0.1 	2.2 
C17,V15420,PL	1.7 d	: 	1.9 d
C17,V15420,PT	1.6 	1.2 	4.6 
C17,V15420,RO	1.5 	0.0 	2.0 p
C17,V15420,SI	: c	0.1 	: c
C17,V15420,SK	0.0 	: c	0.0 
C17,V15420,UK	0.2 	137.4 	1.7 
C17,V15441,AT	7.1 	4.7 	3.6 
C17,V15441,BE	1.1 	1.7 	0.6 
C17,V15441,BG	0.2 	0.2 	0.1 
C17,V15441,CY	0.0 	0.0 	0.0 
C17,V15441,CZ	2.4 	3.2 	1.8 
C17,V15441,DE	30.8 	34.4 	21.3 
C17,V15441,DK	0.8 	0.4 	0.1 
C17,V15441,EE	0.0 	0.0 	0.0 
C17,V15441,EL	0.5 b	0.3 	0.9 
C17,V15441,ES	18.3 	6.4 	4.3 
C17,V15441,FI	7.5 	51.6 	49.4 
C17,V15441,HR	2.1 	0.1 	0.1 
C17,V15441,HU	0.5 	1.6 	2.4 
C17,V15441,IE	83.9 	0.0 	0.0 
C17,V15441,IT	7.2 	13.1 	11.3 
C17,V15441,LT	0.9 	0.6 	1.0 
C17,V15441,LU	: c	: c	: c
C17,V15441,LV	0.0 	0.0 	0.0 
C17,V15441,MT	: c	: c	: c
C17,V15441,NL	15.0 	13.3 	15.8 
C17,V15441,NO	0.3 	1.8 	2.1 
C17,V15441,PL	4.7 d	: 	2.2 d
C17,V15441,PT	0.8 	1.2 	0.3 
C17,V15441,RO	0.7 	0.1 	0.2 p
C17,V15441,SI	0.5 	0.6 	0.4 
C17,V15441,SK	0.5 	1.1 	0.9 
C17,V15441,UK	13.4 	5.3 	10.7 
C171,V15420,AT	2.2 	0.1 	2.8 
C171,V15420,BE	0.4 	0.5 	0.0 
C171,V15420,BG	0.3 	0.0 	: c
C171,V15420,CY	0.0 	0.0 	0.0 
C171,V15420,CZ	: c	0.0 	0.0 
C171,V15420,DE	11.8 	5.0 	1.8 
C171,V15420,EE	0.0 	0.0 	0.0 
C171,V15420,EL	0.3 b	0.2 	0.5 
C171,V15420,ES	0.6 	6.1 	4.0 
C171,V15420,FI	3.2 	2.2 	1.2 
C171,V15420,HR	0.0 	0.0 	0.0 
C171,V15420,HU	0.9 	0.1 	0.0 
C171,V15420,IE	0.0 	0.0 	0.0 
C171,V15420,IT	0.1 	0.0 	0.5 
C171,V15420,LT	0.0 	0.0 	0.0 
C171,V15420,LU	: c	: c	: c
C171,V15420,LV	0.0 	0.0 	0.0 
C171,V15420,MT	: c	: c	0.0 
C171,V15420,NL	0.4 	6.1 	5.3 
C171,V15420,NO	0.0 	0.0 	2.2 
C171,V15420,PL	0.3 d	: 	0.1 d
C171,V15420,PT	0.1 	0.7 	4.2 
C171,V15420,RO	0.4 	0.0 	1.6 p
C171,V15420,SI	: c	: c	: c
C171,V15420,SK	0.0 	: c	0.0 
C171,V15420,UK	0.1 	137.3 	0.3 
C171,V15441,AT	2.7 	2.7 	2.3 
C171,V15441,BE	0.0 	0.1 	0.1 
C171,V15441,BG	: c	: c	0.0 
C171,V15441,CY	0.0 	0.0 	0.0 
C171,V15441,CZ	: c	0.8 	0.2 
C171,V15441,DE	12.9 	10.4 	5.2 
C171,V15441,DK	: u	: u	: u
C171,V15441,EE	0.0 	0.0 	0.0 
C171,V15441,EL	0.0 b	0.0 	0.1 
C171,V15441,ES	6.9 	1.7 	0.8 
C171,V15441,FI	7.1 	51.0 	48.6 
C171,V15441,HR	0.4 	0.0 	0.0 
C171,V15441,HU	0.1 	0.9 	0.3 
C171,V15441,IE	0.0 	0.0 	0.0 
C171,V15441,IT	0.8 	2.3 	3.4 
C171,V15441,LT	0.0 	0.2 	0.0 
C171,V15441,LU	: c	: c	: c
C171,V15441,LV	0.0 	0.0 	0.0 
C171,V15441,MT	: c	: c	0.0 
C171,V15441,NL	3.9 	4.1 	4.6 
C171,V15441,NO	0.0 	0.6 	1.8 
C171,V15441,PL	1.3 d	: 	0.4 d
C171,V15441,PT	0.0 	1.0 	0.2 
C171,V15441,RO	0.1 	0.0 	0.0 p
C171,V15441,SI	0.2 	: c	0.2 
C171,V15441,SK	0.3 	0.8 	0.5 
C171,V15441,UK	1.5 	2.1 	6.2 
C1711,V15420,AT	: c	0.0 	1.7 
C1711,V15420,BE	: c	: c	: c
C1711,V15420,BG	: c	0.0 	0.0 
C1711,V15420,CY	0.0 	0.0 	0.0 
C1711,V15420,CZ	: c	: c	: c
C1711,V15420,DE	3.4 	0.0 	0.0 
C1711,V15420,EE	: c	: c	: c
C1711,V15420,EL	: b	: c	0.0 
C1711,V15420,ES	0.4 	4.2 	2.4 
C1711,V15420,FI	0.0 	0.0 	: c
C1711,V15420,HR	: c	: c	: c
C1711,V15420,HU	: c	0.0 	: c
C1711,V15420,IE	: c	0.0 	0.0 
C1711,V15420,IT	0.0 	0.0 	0.0 
C1711,V15420,LT	: c	0.0 	: c
C1711,V15420,LU	0.0 	0.0 	0.0 
C1711,V15420,LV	0.0 	0.0 	0.0 
C1711,V15420,MT	0.0 	0.0 	0.0 
C1711,V15420,NL	: c	: c	: c
C1711,V15420,NO	0.0 	0.0 	0.0 
C1711,V15420,PL	0.0 d	: 	: cd
C1711,V15420,PT	0.0 	0.0 	1.1 
C1711,V15420,RO	0.0 	: c	: c
C1711,V15420,SI	0.0 	: c	0.0 
C1711,V15420,SK	0.0 	: c	: c
C1711,V15420,UK	: c	0.0 	0.0 
C1711,V15441,AT	: c	0.4 	0.0 
C1711,V15441,BE	: c	: c	: c
C1711,V15441,BG	0.0 	0.0 	0.0 
C1711,V15441,CY	0.0 	0.0 	0.0 
C1711,V15441,CZ	: c	: c	: c
C1711,V15441,DE	: c	0.2 	0.2 
C1711,V15441,DK	: c	: u	: u
C1711,V15441,EE	: c	: c	: c
C1711,V15441,EL	: b	: c	0.0 
C1711,V15441,ES	3.0 	0.0 	0.0 
C1711,V15441,FI	0.0 	0.3 	: c
C1711,V15441,HR	: c	: c	: c
C1711,V15441,HU	: c	0.0 	: c
C1711,V15441,IE	: c	0.0 	0.0 
C1711,V15441,IT	0.0 	0.0 	0.0 
C1711,V15441,LT	: c	0.0 	: c
C1711,V15441,LU	0.0 	0.0 	0.0 
C1711,V15441,LV	0.0 	0.0 	0.0 
C1711,V15441,MT	0.0 	0.0 	0.0 
C1711,V15441,NL	: c	: c	: c
C1711,V15441,NO	0.0 	0.0 	0.3 
C1711,V15441,PL	0.0 d	: 	: cd
C1711,V15441,PT	0.0 	0.1 	0.0 
C1711,V15441,RO	0.0 	: c	: c
C1711,V15441,SI	0.0 	: c	0.0 
C1711,V15441,SK	0.0 	0.0 	: c
C1711,V15441,UK	: c	0.0 	0.0 
C1712,V15420,AT	: c	0.1 	1.1 
C1712,V15420,BE	: c	: c	: c
C1712,V15420,BG	: c	0.0 	: c
C1712,V15420,CY	0.0 	0.0 	0.0 
C1712,V15420,CZ	: c	: c	: c
C1712,V15420,DE	8.3 	5.0 	1.8 
C1712,V15420,EE	: c	: c	: c
C1712,V15420,EL	0.3 b	: c	0.5 
C1712,V15420,ES	0.2 	1.9 	1.6 
C1712,V15420,FI	3.2 	2.2 	: c
C1712,V15420,HR	: c	: c	: c
C1712,V15420,HU	: c	0.1 	: c
C1712,V15420,IE	: c	0.0 	0.0 
C1712,V15420,IT	0.1 	0.0 	0.5 
C1712,V15420,LT	: c	0.0 	: c
C1712,V15420,LU	: c	: c	: c
C1712,V15420,LV	0.0 	0.0 	0.0 
C1712,V15420,MT	: c	: c	0.0 
C1712,V15420,NL	: c	: c	: c
C1712,V15420,NO	0.0 	0.0 	2.2 
C1712,V15420,PL	0.3 d	: 	: cd
C1712,V15420,PT	0.1 	0.7 	3.1 
C1712,V15420,RO	0.4 	: c	: c
C1712,V15420,SI	: c	: c	: c
C1712,V15420,SK	0.0 	0.0 	: c
C1712,V15420,UK	: c	137.3 	0.3 
C1712,V15441,AT	: c	2.3 	2.3 
C1712,V15441,BE	: c	: c	: c
C1712,V15441,BG	: c	: c	0.0 
C1712,V15441,CY	0.0 	0.0 	0.0 
C1712,V15441,CZ	: c	: c	: c
C1712,V15441,DE	: c	10.2 	5.0 
C1712,V15441,DK	: c	: u	: u
C1712,V15441,EE	: c	: c	: c
C1712,V15441,EL	0.0 b	: c	0.1 
C1712,V15441,ES	4.0 	1.7 	0.8 
C1712,V15441,FI	7.0 	50.7 	: c
C1712,V15441,HR	: c	: c	: c
C1712,V15441,HU	: c	0.9 	: c
C1712,V15441,IE	: c	0.0 	0.0 
C1712,V15441,IT	0.8 	2.3 	3.4 
C1712,V15441,LT	: c	0.2 	: c
C1712,V15441,LU	: c	: c	: c
C1712,V15441,LV	0.0 	0.0 	0.0 
C1712,V15441,MT	: c	: c	0.0 
C1712,V15441,NL	: c	: c	: c
C1712,V15441,NO	0.0 	0.6 	1.6 
C1712,V15441,PL	1.3 d	: 	: cd
C1712,V15441,PT	0.0 	0.9 	0.2 
C1712,V15441,RO	0.1 	: c	: c
C1712,V15441,SI	0.2 	: c	0.2 
C1712,V15441,SK	0.3 	0.8 	: c
C1712,V15441,UK	: c	2.1 	6.2 
C172,V15420,AT	1.3 	0.5 	0.6 
C172,V15420,BE	1.5 	1.6 	1.3 
C172,V15420,BG	0.6 	0.3 	: c
C172,V15420,CY	0.0 	0.0 	0.0 
C172,V15420,CZ	: c	0.2 	0.0 
C172,V15420,DE	8.3 	3.6 	12.1 
C172,V15420,EE	0.0 	0.0 	0.0 
C172,V15420,EL	6.7 b	0.8 	0.2 
C172,V15420,ES	0.2 	54.0 	3.4 
C172,V15420,FI	1.8 	6.6 	5.4 
C172,V15420,HR	0.7 	0.0 	0.0 
C172,V15420,HU	0.1 	0.2 	0.0 
C172,V15420,IE	0.3 	0.0 	0.1 
C172,V15420,IT	17.3 	204.3 	0.6 
C172,V15420,LT	0.0 	0.1 	0.0 
C172,V15420,LU	: c	: c	: c
C172,V15420,LV	0.0 	: c	0.0 
C172,V15420,MT	: c	: c	: c
C172,V15420,NL	16.3 	18.1 	12.4 
C172,V15420,NO	0.0 	0.1 	0.0 
C172,V15420,PL	1.4 d	: 	1.8 d
C172,V15420,PT	1.5 	0.5 	0.4 
C172,V15420,RO	1.2 	0.0 	0.3 p
C172,V15420,SI	: c	: c	0.0 
C172,V15420,SK	0.0 	0.0 	0.0 
C172,V15420,UK	0.1 	0.1 	1.5 
C172,V15441,AT	4.3 	2.0 	1.3 
C172,V15441,BE	1.1 	1.6 	0.5 
C172,V15441,BG	: c	: c	0.1 
C172,V15441,CY	0.0 	0.0 	0.0 
C172,V15441,CZ	: c	2.4 	1.7 
C172,V15441,DE	17.9 	24.0 	16.1 
C172,V15441,DK	: u	: u	: u
C172,V15441,EE	0.0 	0.0 	0.0 
C172,V15441,EL	0.5 b	0.3 	0.8 
C172,V15441,ES	11.4 	4.7 	3.5 
C172,V15441,FI	0.4 	0.6 	0.7 
C172,V15441,HR	1.7 	0.1 	0.1 
C172,V15441,HU	0.4 	0.8 	2.1 
C172,V15441,IE	83.9 	0.0 	0.0 
C172,V15441,IT	6.5 	10.7 	7.9 
C172,V15441,LT	0.8 	0.4 	1.0 
C172,V15441,LU	: c	: c	: c
C172,V15441,LV	0.0 	0.0 	0.0 
C172,V15441,MT	: c	: c	: c
C172,V15441,NL	11.2 	9.2 	11.2 
C172,V15441,NO	0.2 	1.2 	0.3 
C172,V15441,PL	3.4 d	: 	1.8 d
C172,V15441,PT	0.7 	0.2 	0.1 
C172,V15441,RO	0.6 	0.1 	0.2 p
C172,V15441,SI	0.3 	: c	0.1 
C172,V15441,SK	0.2 	0.3 	0.3 
C172,V15441,UK	11.9 	3.2 	4.5 
C1721,V15420,AT	0.3 	0.2 	0.1 
C1721,V15420,BE	1.1 	1.5 	0.2 
C1721,V15420,BG	: c	0.1 	0.1 
C1721,V15420,CY	0.0 	0.0 	0.0 
C1721,V15420,CZ	: u	: u	: u
C1721,V15420,DE	7.0 	0.3 	9.3 
C1721,V15420,EE	0.0 	0.0 	0.0 
C1721,V15420,EL	0.3 b	0.4 	0.0 
C1721,V15420,ES	0.0 	4.7 	2.1 
C1721,V15420,FI	0.0 	1.1 	0.1 
C1721,V15420,HR	0.2 	0.0 	0.0 
C1721,V15420,HU	0.0 	0.1 	0.0 
C1721,V15420,IE	0.2 	0.0 	0.0 
C1721,V15420,IT	3.5 	0.2 	0.4 
C1721,V15420,LT	0.0 	0.0 	0.0 
C1721,V15420,LU	0.0 	0.0 	0.0 
C1721,V15420,LV	0.0 	: c	0.0 
C1721,V15420,MT	: c	: c	: c
C1721,V15420,NL	2.4 	1.9 	1.9 
C1721,V15420,NO	0.0 	0.0 	0.0 
C1721,V15420,PL	0.7 d	: 	1.0 d
C1721,V15420,PT	0.5 	0.4 	0.1 
C1721,V15420,RO	0.8 	0.0 	0.3 p
C1721,V15420,SI	0.0 	0.0 	0.0 
C1721,V15420,SK	0.0 	0.0 	0.0 
C1721,V15420,UK	0.0 	0.0 	0.0 
C1721,V15441,AT	3.9 	1.3 	0.9 
C1721,V15441,BE	0.9 	0.9 	0.2 
C1721,V15441,BG	0.1 	: c	: c
C1721,V15441,CY	0.0 	0.0 	0.0 
C1721,V15441,CZ	: u	: u	: u
C1721,V15441,DE	8.4 	12.0 	9.2 
C1721,V15441,DK	: u	: u	: u
C1721,V15441,EE	0.0 	0.0 	0.0 
C1721,V15441,EL	0.3 b	0.1 	0.0 
C1721,V15441,ES	7.5 	1.6 	1.8 
C1721,V15441,FI	0.1 	0.3 	0.6 
C1721,V15441,HR	1.5 	0.1 	0.1 
C1721,V15441,HU	0.2 	0.5 	2.0 
C1721,V15441,IE	21.5 	0.0 	0.0 
C1721,V15441,IT	2.1 	5.1 	2.8 
C1721,V15441,LT	0.2 	0.2 	1.0 
C1721,V15441,LU	0.0 	0.0 	0.0 
C1721,V15441,LV	0.0 	: c	0.0 
C1721,V15441,MT	: c	: c	: c
C1721,V15441,NL	7.8 	5.7 	7.1 
C1721,V15441,NO	0.2 	1.1 	0.2 
C1721,V15441,PL	1.7 d	: 	1.4 d
C1721,V15441,PT	0.7 	0.1 	0.0 
C1721,V15441,RO	0.3 	0.1 	0.2 p
C1721,V15441,SI	0.2 	0.1 	0.1 
C1721,V15441,SK	0.1 	0.2 	0.2 
C1721,V15441,UK	6.0 	1.9 	2.5 
C1722,V15420,AT	0.0 	0.1 	0.1 
C1722,V15420,BE	0.4 	0.0 	0.8 
C1722,V15420,BG	0.1 	: c	: c
C1722,V15420,CY	0.0 	0.0 	0.0 
C1722,V15420,CZ	: u	: c	: c
C1722,V15420,DE	1.2 	0.7 	: c
C1722,V15420,EE	: c	: c	: c
C1722,V15420,EL	6.0 b	0.4 	0.2 
C1722,V15420,ES	0.1 	48.8 	1.1 
C1722,V15420,FI	1.8 	5.1 	5.3 
C1722,V15420,HR	0.1 	0.0 	: c
C1722,V15420,HU	0.1 	0.1 	0.0 
C1722,V15420,IE	: c	0.0 	: c
C1722,V15420,IT	1.3 	202.0 	0.1 
C1722,V15420,LT	0.0 	0.0 	0.0 
C1722,V15420,LU	0.0 	0.0 	0.0 
C1722,V15420,LV	: c	0.0 	0.0 
C1722,V15420,MT	: c	: c	: c
C1722,V15420,NL	: u	: u	: u
C1722,V15420,NO	0.0 	0.0 	0.0 
C1722,V15420,PL	0.2 d	: 	0.0 d
C1722,V15420,PT	0.4 	0.0 	0.1 
C1722,V15420,RO	0.3 	0.0 	0.0 p
C1722,V15420,SI	: c	: c	0.0 
C1722,V15420,SK	0.0 	0.0 	0.0 
C1722,V15420,UK	0.0 	0.1 	0.0 
C1722,V15441,AT	0.1 	0.3 	0.0 
C1722,V15441,BE	0.1 	0.5 	0.0 
C1722,V15441,BG	: c	0.0 	: c
C1722,V15441,CY	0.0 	0.0 	0.0 
C1722,V15441,CZ	: u	: c	: c
C1722,V15441,DE	6.1 	6.2 	4.5 
C1722,V15441,DK	: c	: c	: c
C1722,V15441,EE	: c	: c	: c
C1722,V15441,EL	0.1 b	0.1 	0.7 
C1722,V15441,ES	1.2 	0.4 	0.9 
C1722,V15441,FI	0.3 	0.2 	0.1 
C1722,V15441,HR	0.0 	0.0 	: c
C1722,V15441,HU	0.0 	0.0 	0.0 
C1722,V15441,IE	: c	0.0 	: c
C1722,V15441,IT	2.8 	2.5 	0.6 
C1722,V15441,LT	0.0 	0.2 	0.0 
C1722,V15441,LU	0.0 	0.0 	0.0 
C1722,V15441,LV	0.0 	0.0 	0.0 
C1722,V15441,MT	: c	: c	: c
C1722,V15441,NL	: u	: u	: u
C1722,V15441,NO	0.0 	0.0 	0.0 
C1722,V15441,PL	: cd	: 	0.0 d
C1722,V15441,PT	0.0 	0.0 	0.0 
C1722,V15441,RO	0.3 	0.0 	0.0 p
C1722,V15441,SI	0.0 	: c	: c
C1722,V15441,SK	0.1 	0.1 	0.1 
C1722,V15441,UK	0.2 	0.1 	0.1 
C1723,V15420,AT	0.2 	0.0 	0.0 
C1723,V15420,BE	0.0 	0.0 	: c
C1723,V15420,BG	: c	: c	0.0 
C1723,V15420,CY	0.0 	0.0 	0.0 
C1723,V15420,CZ	: u	: u	: u
C1723,V15420,DE	: c	: c	: c
C1723,V15420,EE	: c	: c	0.0 
C1723,V15420,EL	0.0 b	0.0 	0.0 
C1723,V15420,ES	0.1 	0.4 	0.2 
C1723,V15420,FI	: c	: c	: c
C1723,V15420,HR	: c	: c	0.0 
C1723,V15420,HU	0.0 	0.0 	0.0 
C1723,V15420,IE	0.0 	0.0 	: c
C1723,V15420,IT	0.7 	2.0 	0.1 
C1723,V15420,LT	0.0 	0.0 	0.0 
C1723,V15420,LU	0.0 	0.0 	0.0 
C1723,V15420,LV	0.0 	: c	0.0 
C1723,V15420,MT	: c	: c	: c
C1723,V15420,NL	: c	: c	: c
C1723,V15420,NO	0.0 	: c	0.0 
C1723,V15420,PL	0.5 d	: 	0.2 d
C1723,V15420,PT	0.5 	0.0 	0.0 
C1723,V15420,RO	: c	0.0 	0.0 p
C1723,V15420,SI	0.0 	0.0 	0.0 
C1723,V15420,SK	0.0 	0.0 	0.0 
C1723,V15420,UK	0.1 	0.0 	1.5 
C1723,V15441,AT	0.0 	0.1 	0.0 
C1723,V15441,BE	0.0 	0.0 	: c
C1723,V15441,BG	0.0 	: c	0.0 
C1723,V15441,CY	0.0 	0.0 	0.0 
C1723,V15441,CZ	: u	: u	: u
C1723,V15441,DE	: c	: c	0.5 
C1723,V15441,DK	: u	: u	: u
C1723,V15441,EE	: c	: c	0.0 
C1723,V15441,EL	0.1 b	0.0 	0.0 
C1723,V15441,ES	2.0 	2.3 	0.4 
C1723,V15441,FI	: c	: c	: c
C1723,V15441,HR	: c	: c	0.0 
C1723,V15441,HU	0.0 	0.1 	0.0 
C1723,V15441,IE	42.7 	0.0 	: c
C1723,V15441,IT	1.1 	1.7 	3.5 
C1723,V15441,LT	0.0 	0.0 	0.0 
C1723,V15441,LU	0.0 	0.0 	0.0 
C1723,V15441,LV	0.0 	: c	0.0 
C1723,V15441,MT	: u	: c	: c
C1723,V15441,NL	: c	: c	: c
C1723,V15441,NO	0.0 	: c	0.0 
C1723,V15441,PL	1.2 d	: 	0.3 d
C1723,V15441,PT	0.0 	0.0 	0.0 
C1723,V15441,RO	: c	0.0 	0.0 p
C1723,V15441,SI	0.0 	0.0 	: c
C1723,V15441,SK	0.0 	0.0 	0.0 
C1723,V15441,UK	: c	0.4 	1.7 
C1724,V15420,AT	0.0 	0.0 	0.0 
C1724,V15420,BE	0.0 	0.0 	0.0 
C1724,V15420,BG	0.0 	0.0 	0.0 
C1724,V15420,CY	0.0 	0.0 	0.0 
C1724,V15420,CZ	: c	: c	: c
C1724,V15420,DE	: c	: c	0.8 
C1724,V15420,EE	0.0 	0.0 	0.0 
C1724,V15420,EL	: bc	: c	0.0 
C1724,V15420,ES	0.0 	0.0 	0.0 
C1724,V15420,FI	: c	: c	: c
C1724,V15420,HR	: c	: c	: c
C1724,V15420,HU	0.0 	0.0 	0.0 
C1724,V15420,IE	: c	0.0 	0.0 
C1724,V15420,IT	11.6 	0.0 	0.0 
C1724,V15420,LT	0.0 	0.0 	0.0 
C1724,V15420,LU	0.0 	0.0 	0.0 
C1724,V15420,LV	: c	0.0 	0.0 
C1724,V15420,MT	0.0 	0.0 	0.0 
C1724,V15420,NL	: c	: c	: c
C1724,V15420,NO	0.0 	: c	0.0 
C1724,V15420,PL	: cd	: 	0.0 d
C1724,V15420,PT	0.0 	0.0 	0.0 
C1724,V15420,RO	: c	0.0 	0.0 p
